1c. LEA ID,awarded_q,awarded_method,applied_q,applied_method,interest_q,interest_method,order_q,delivered_q,operating_q,award_to_order_q,order_to_delivered_q,delivered_to_operating_q,award_to_operating_q
5400059,,unknown,,unknown,,unknown,,,,,,,
5400060,2024Q2,exact,2021Q2,program_calendar,2021Q1,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5400061,,unknown,,unknown,,unknown,,,,,,,
5400062,,unknown,,unknown,,unknown,,,,,,,
5400063,,unknown,,unknown,,unknown,,,,,,,
5400064,,unknown,,unknown,,unknown,,,,,,,
600042,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5400120,,unknown,,unknown,,unknown,,,,,,,
5400150,,unknown,,unknown,,unknown,,,,,,,
4704350,2023Q4,exact,2023Q2,backcast_award_minus_2q,2023Q1,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
2200316,2023Q4,exact,2023Q2,backcast_award_minus_2q,2023Q1,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
641400,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q3,2023Q4,2023Q4,3.0,1.0,0.0,4.0
5400270,,unknown,,unknown,,unknown,,,,,,,
5400300,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5400330,,unknown,,unknown,,unknown,,,,,,,
4704380,2019Q2,exact,2018Q4,backcast_award_minus_2q,2018Q3,from_applied_minus_1q,2020Q1,2021Q2,2021Q3,3.0,5.0,1.0,9.0
5400390,2022Q1,exact,2021Q3,backcast_award_minus_2q,2021Q2,from_applied_minus_1q,2023Q2,nanQnan,nanQnan,5.0,,,
5400420,2022Q1,exact,2021Q3,backcast_award_minus_2q,2021Q2,from_applied_minus_1q,2023Q2,nanQnan,nanQnan,5.0,,,
5400450,,unknown,,unknown,,unknown,,,,,,,
5400480,2022Q1,exact,2021Q3,backcast_award_minus_2q,2021Q2,from_applied_minus_1q,2023Q2,nanQnan,nanQnan,5.0,,,
5103900,2021Q4,exact,2021Q2,backcast_award_minus_2q,2021Q1,from_applied_minus_1q,2021Q4,2022Q2,2022Q2,0.0,2.0,0.0,2.0
5400511,,unknown,,unknown,,unknown,,,,,,,
5400540,2022Q1,exact,2021Q3,backcast_award_minus_2q,2021Q2,from_applied_minus_1q,2023Q2,nanQnan,nanQnan,5.0,,,
5400570,2022Q1,exact,2021Q2,program_calendar,2021Q1,from_applied_minus_1q,2023Q2,nanQnan,nanQnan,5.0,,,
4224990,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,nanQnan,2024Q2,2024Q2,,,0.0,6.0
1741040,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5400660,,unknown,,unknown,,unknown,,,,,,,
5400690,,unknown,,unknown,,unknown,,,,,,,
5400720,,unknown,,unknown,,unknown,,,,,,,
5400750,,unknown,,unknown,,unknown,,,,,,,
5400780,,unknown,,unknown,,unknown,,,,,,,
641580,2018Q3,exact,2018Q1,backcast_award_minus_2q,2017Q4,from_applied_minus_1q,2019Q2,2019Q4,2019Q4,3.0,2.0,0.0,5.0
5400840,,unknown,,unknown,,unknown,,,,,,,
641610,2023Q2,exact,2022Q4,backcast_award_minus_2q,2022Q3,from_applied_minus_1q,2023Q3,nanQnan,nanQnan,1.0,,,
5400900,2022Q1,exact,2021Q3,backcast_award_minus_2q,2021Q2,from_applied_minus_1q,2023Q2,nanQnan,nanQnan,5.0,,,
3200480,2022Q3,exact,2022Q1,backcast_award_minus_2q,2021Q4,from_applied_minus_1q,2022Q4,2023Q3,2023Q4,1.0,3.0,1.0,5.0
5400960,,unknown,,unknown,,unknown,,,,,,,
5400990,,unknown,,unknown,,unknown,,,,,,,
5401020,,unknown,,unknown,,unknown,,,,,,,
5401050,,unknown,,unknown,,unknown,,,,,,,
5401080,,unknown,,unknown,,unknown,,,,,,,
5401110,,unknown,,unknown,,unknown,,,,,,,
5401140,,unknown,,unknown,,unknown,,,,,,,
5401170,,unknown,,unknown,,unknown,,,,,,,
5401200,,unknown,,unknown,,unknown,,,,,,,
5401230,2022Q1,exact,2021Q3,backcast_award_minus_2q,2021Q2,from_applied_minus_1q,2023Q2,nanQnan,nanQnan,5.0,,,
1741190,2022Q1,exact,2021Q3,backcast_award_minus_2q,2021Q2,from_applied_minus_1q,2022Q2,2022Q4,2023Q1,1.0,2.0,1.0,4.0
5401290,2022Q1,exact,2021Q3,backcast_award_minus_2q,2021Q2,from_applied_minus_1q,2023Q2,nanQnan,nanQnan,5.0,,,
5401320,2022Q1,exact,2021Q3,backcast_award_minus_2q,2021Q2,from_applied_minus_1q,2023Q2,nanQnan,nanQnan,5.0,,,
4704440,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q1,2023Q2,2023Q4,1.0,1.0,2.0,4.0
5401380,,unknown,,unknown,,unknown,,,,,,,
5401410,,unknown,,unknown,,unknown,,,,,,,
5401440,,unknown,,unknown,,unknown,,,,,,,
5401470,,unknown,,unknown,,unknown,,,,,,,
5401500,,unknown,,unknown,,unknown,,,,,,,
5401530,,unknown,,unknown,,unknown,,,,,,,
5401560,,unknown,,unknown,,unknown,,,,,,,
5103930,2019Q4,exact,2019Q2,backcast_award_minus_2q,2019Q1,from_applied_minus_1q,2020Q3,2020Q3,2020Q4,3.0,0.0,1.0,4.0
5401620,2022Q1,exact,2021Q3,backcast_award_minus_2q,2021Q2,from_applied_minus_1q,2023Q2,nanQnan,nanQnan,5.0,,,
5401621,,unknown,,unknown,,unknown,,,,,,,
4032130,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2022Q4,2023Q4,2023Q4,0.0,4.0,0.0,4.0
5401651,,unknown,,unknown,,unknown,,,,,,,
5401652,,unknown,,unknown,,unknown,,,,,,,
5500013,,unknown,,unknown,,unknown,,,,,,,
5500016,,unknown,,unknown,,unknown,,,,,,,
5500017,,unknown,,unknown,,unknown,,,,,,,
5500018,,unknown,,unknown,,unknown,,,,,,,
5500019,,unknown,,unknown,,unknown,,,,,,,
5500021,,unknown,,unknown,,unknown,,,,,,,
5500022,,unknown,,unknown,,unknown,,,,,,,
5500023,,unknown,,unknown,,unknown,,,,,,,
5500024,,unknown,,unknown,,unknown,,,,,,,
5500025,,unknown,,unknown,,unknown,,,,,,,
5500026,,unknown,,unknown,,unknown,,,,,,,
5500027,,unknown,,unknown,,unknown,,,,,,,
5500028,,unknown,,unknown,,unknown,,,,,,,
5500029,,unknown,,unknown,,unknown,,,,,,,
5500030,,unknown,,unknown,,unknown,,,,,,,
5500031,,unknown,,unknown,,unknown,,,,,,,
5500032,,unknown,,unknown,,unknown,,,,,,,
5500033,,unknown,,unknown,,unknown,,,,,,,
5500034,,unknown,,unknown,,unknown,,,,,,,
5500035,,unknown,,unknown,,unknown,,,,,,,
5500036,,unknown,,unknown,,unknown,,,,,,,
5500037,,unknown,,unknown,,unknown,,,,,,,
5500039,,unknown,,unknown,,unknown,,,,,,,
5500041,,unknown,,unknown,,unknown,,,,,,,
5500042,,unknown,,unknown,,unknown,,,,,,,
5500045,,unknown,,unknown,,unknown,,,,,,,
5500047,,unknown,,unknown,,unknown,,,,,,,
5500049,,unknown,,unknown,,unknown,,,,,,,
5500052,,unknown,,unknown,,unknown,,,,,,,
5500056,,unknown,,unknown,,unknown,,,,,,,
5500058,,unknown,,unknown,,unknown,,,,,,,
5500060,,unknown,,unknown,,unknown,,,,,,,
5500061,,unknown,,unknown,,unknown,,,,,,,
5500065,,unknown,,unknown,,unknown,,,,,,,
5500066,,unknown,,unknown,,unknown,,,,,,,
5500067,,unknown,,unknown,,unknown,,,,,,,
5500069,,unknown,,unknown,,unknown,,,,,,,
5500073,,unknown,,unknown,,unknown,,,,,,,
5500074,,unknown,,unknown,,unknown,,,,,,,
5500075,,unknown,,unknown,,unknown,,,,,,,
5500076,,unknown,,unknown,,unknown,,,,,,,
5500077,,unknown,,unknown,,unknown,,,,,,,
5500078,,unknown,,unknown,,unknown,,,,,,,
5500079,,unknown,,unknown,,unknown,,,,,,,
5500080,,unknown,,unknown,,unknown,,,,,,,
5500081,,unknown,,unknown,,unknown,,,,,,,
641980,2022Q2,exact,2021Q2,program_calendar,2021Q1,from_applied_minus_1q,2022Q3,nanQnan,nanQnan,1.0,,,
5500083,,unknown,,unknown,,unknown,,,,,,,
5500085,,unknown,,unknown,,unknown,,,,,,,
5500086,,unknown,,unknown,,unknown,,,,,,,
5500087,,unknown,,unknown,,unknown,,,,,,,
5500089,,unknown,,unknown,,unknown,,,,,,,
5500090,,unknown,,unknown,,unknown,,,,,,,
5500091,,unknown,,unknown,,unknown,,,,,,,
5500092,,unknown,,unknown,,unknown,,,,,,,
5500113,,unknown,,unknown,,unknown,,,,,,,
5500120,,unknown,,unknown,,unknown,,,,,,,
5500150,,unknown,,unknown,,unknown,,,,,,,
3417310,2023Q1,exact,2022Q3,backcast_award_minus_2q,2022Q2,from_applied_minus_1q,2023Q2,2024Q1,2024Q1,1.0,3.0,0.0,4.0
5500210,,unknown,,unknown,,unknown,,,,,,,
5500240,,unknown,,unknown,,unknown,,,,,,,
5500270,,unknown,,unknown,,unknown,,,,,,,
5500300,,unknown,,unknown,,unknown,,,,,,,
5500330,,unknown,,unknown,,unknown,,,,,,,
5500360,,unknown,,unknown,,unknown,,,,,,,
5500390,,unknown,,unknown,,unknown,,,,,,,
5500420,,unknown,,unknown,,unknown,,,,,,,
5500450,,unknown,,unknown,,unknown,,,,,,,
5500510,,unknown,,unknown,,unknown,,,,,,,
5500540,,unknown,,unknown,,unknown,,,,,,,
5500570,,unknown,,unknown,,unknown,,,,,,,
800270,2023Q3,exact,2023Q1,backcast_award_minus_2q,2022Q4,from_applied_minus_1q,2023Q4,nanQnan,nanQnan,1.0,,,
2313490,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q2,2024Q4,nanQnan,2.0,6.0,,
5500720,,unknown,,unknown,,unknown,,,,,,,
5500750,,unknown,,unknown,,unknown,,,,,,,
5500780,,unknown,,unknown,,unknown,,,,,,,
5500810,,unknown,,unknown,,unknown,,,,,,,
5500840,,unknown,,unknown,,unknown,,,,,,,
5500870,,unknown,,unknown,,unknown,,,,,,,
5500900,,unknown,,unknown,,unknown,,,,,,,
5500960,,unknown,,unknown,,unknown,,,,,,,
5500990,,unknown,,unknown,,unknown,,,,,,,
5501020,,unknown,,unknown,,unknown,,,,,,,
632550,2021Q3,exact,2021Q1,backcast_award_minus_2q,2020Q4,from_applied_minus_1q,2021Q3,2023Q1,2023Q2,0.0,6.0,1.0,7.0
5501080,,unknown,2021Q2,program_calendar,2021Q1,from_applied_minus_1q,,,,,,,
5501110,,unknown,,unknown,,unknown,,,,,,,
5501140,,unknown,,unknown,,unknown,,,,,,,
5501170,,unknown,,unknown,,unknown,,,,,,,
5501230,,unknown,,unknown,,unknown,,,,,,,
5501260,,unknown,,unknown,,unknown,,,,,,,
5501310,,unknown,,unknown,,unknown,,,,,,,
5501350,,unknown,,unknown,,unknown,,,,,,,
5501470,,unknown,,unknown,,unknown,,,,,,,
5501500,,unknown,,unknown,,unknown,,,,,,,
5501530,,unknown,,unknown,,unknown,,,,,,,
5501560,,unknown,,unknown,,unknown,,,,,,,
5501590,,unknown,,unknown,,unknown,,,,,,,
5501650,,unknown,,unknown,,unknown,,,,,,,
5501680,,unknown,,unknown,,unknown,,,,,,,
5501710,,unknown,,unknown,,unknown,,,,,,,
5501740,,unknown,,unknown,,unknown,,,,,,,
3819410,2018Q1,exact,2017Q3,backcast_award_minus_2q,2017Q2,from_applied_minus_1q,2018Q4,2019Q2,2019Q3,3.0,2.0,1.0,6.0
5501800,,unknown,,unknown,,unknown,,,,,,,
5501830,,unknown,,unknown,,unknown,,,,,,,
5501890,,unknown,,unknown,,unknown,,,,,,,
5501920,,unknown,,unknown,,unknown,,,,,,,
5502040,,unknown,,unknown,,unknown,,,,,,,
5502070,,unknown,,unknown,,unknown,,,,,,,
5502100,,unknown,,unknown,,unknown,,,,,,,
5502130,,unknown,,unknown,,unknown,,,,,,,
5502160,,unknown,,unknown,,unknown,,,,,,,
5502340,,unknown,2020Q2,program_calendar,2020Q1,from_applied_minus_1q,,,,,,,
5502400,,unknown,,unknown,,unknown,,,,,,,
5502430,,unknown,,unknown,,unknown,,,,,,,
5502460,,unknown,,unknown,,unknown,,,,,,,
5502520,,unknown,,unknown,,unknown,,,,,,,
5502550,,unknown,,unknown,,unknown,,,,,,,
5502580,,unknown,,unknown,,unknown,,,,,,,
5502610,,unknown,,unknown,,unknown,,,,,,,
5502640,,unknown,,unknown,,unknown,,,,,,,
5502670,,unknown,,unknown,,unknown,,,,,,,
5502700,,unknown,,unknown,,unknown,,,,,,,
5502730,,unknown,,unknown,,unknown,,,,,,,
5502760,,unknown,,unknown,,unknown,,,,,,,
5502790,,unknown,,unknown,,unknown,,,,,,,
5502820,,unknown,,unknown,,unknown,,,,,,,
5502880,,unknown,,unknown,,unknown,,,,,,,
5502910,,unknown,,unknown,,unknown,,,,,,,
5502970,,unknown,,unknown,,unknown,,,,,,,
5503030,,unknown,,unknown,,unknown,,,,,,,
5503060,,unknown,,unknown,,unknown,,,,,,,
5503090,,unknown,,unknown,,unknown,,,,,,,
5503150,,unknown,,unknown,,unknown,,,,,,,
5503180,,unknown,,unknown,,unknown,,,,,,,
5503210,,unknown,,unknown,,unknown,,,,,,,
5503240,,unknown,,unknown,,unknown,,,,,,,
5503270,,unknown,,unknown,,unknown,,,,,,,
5503510,,unknown,,unknown,,unknown,,,,,,,
5503640,,unknown,,unknown,,unknown,,,,,,,
5503660,,unknown,,unknown,,unknown,,,,,,,
5503690,,unknown,,unknown,,unknown,,,,,,,
5503750,,unknown,,unknown,,unknown,,,,,,,
5503810,,unknown,,unknown,,unknown,,,,,,,
5503840,,unknown,,unknown,,unknown,,,,,,,
5503860,,unknown,,unknown,,unknown,,,,,,,
5504020,,unknown,,unknown,,unknown,,,,,,,
5504050,,unknown,,unknown,,unknown,,,,,,,
805070,2019Q4,exact,2019Q2,backcast_award_minus_2q,2019Q1,from_applied_minus_1q,2020Q3,2021Q1,2021Q2,3.0,2.0,1.0,6.0
5504110,,unknown,,unknown,,unknown,,,,,,,
5504170,,unknown,,unknown,,unknown,,,,,,,
5504200,,unknown,,unknown,,unknown,,,,,,,
5504230,,unknown,,unknown,,unknown,,,,,,,
5504260,,unknown,,unknown,,unknown,,,,,,,
5504290,,unknown,,unknown,,unknown,,,,,,,
5504320,,unknown,,unknown,,unknown,,,,,,,
5504350,,unknown,,unknown,,unknown,,,,,,,
5504380,,unknown,,unknown,,unknown,,,,,,,
5504410,,unknown,,unknown,,unknown,,,,,,,
5504440,,unknown,,unknown,,unknown,,,,,,,
5504500,,unknown,,unknown,,unknown,,,,,,,
5504530,,unknown,,unknown,,unknown,,,,,,,
5504590,,unknown,2020Q2,program_calendar,2020Q1,from_applied_minus_1q,,,,,,,
5504620,,unknown,,unknown,,unknown,,,,,,,
5504650,,unknown,,unknown,,unknown,,,,,,,
5504680,,unknown,,unknown,,unknown,,,,,,,
5504720,,unknown,,unknown,,unknown,,,,,,,
5504740,,unknown,,unknown,,unknown,,,,,,,
5504770,,unknown,,unknown,,unknown,,,,,,,
5504800,,unknown,,unknown,,unknown,,,,,,,
5504830,,unknown,,unknown,,unknown,,,,,,,
5504860,,unknown,,unknown,,unknown,,,,,,,
5504890,,unknown,,unknown,,unknown,,,,,,,
5504920,,unknown,,unknown,,unknown,,,,,,,
5504960,,unknown,2020Q2,program_calendar,2020Q1,from_applied_minus_1q,,,,,,,
4845000,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5505100,,unknown,,unknown,,unknown,,,,,,,
5505130,,unknown,,unknown,,unknown,,,,,,,
5505160,,unknown,,unknown,,unknown,,,,,,,
5505220,,unknown,,unknown,,unknown,,,,,,,
5505250,,unknown,,unknown,,unknown,,,,,,,
5505280,,unknown,,unknown,,unknown,,,,,,,
5505370,,unknown,,unknown,,unknown,,,,,,,
5505460,,unknown,,unknown,,unknown,,,,,,,
5505490,,unknown,,unknown,,unknown,,,,,,,
5505520,,unknown,,unknown,,unknown,,,,,,,
5505580,,unknown,,unknown,,unknown,,,,,,,
5505610,,unknown,,unknown,,unknown,,,,,,,
904920,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5505670,,unknown,,unknown,,unknown,,,,,,,
5505730,,unknown,,unknown,,unknown,,,,,,,
5505820,,unknown,,unknown,,unknown,,,,,,,
2680755,2023Q4,exact,2023Q2,backcast_award_minus_2q,2023Q1,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5505910,,unknown,,unknown,,unknown,,,,,,,
5505940,,unknown,,unknown,,unknown,,,,,,,
5505970,,unknown,,unknown,,unknown,,,,,,,
5506000,,unknown,,unknown,,unknown,,,,,,,
5506030,,unknown,,unknown,,unknown,,,,,,,
5506060,,unknown,,unknown,,unknown,,,,,,,
5506090,,unknown,,unknown,,unknown,,,,,,,
5506120,,unknown,,unknown,,unknown,,,,,,,
5506140,,unknown,,unknown,,unknown,,,,,,,
5506180,,unknown,,unknown,,unknown,,,,,,,
5506270,,unknown,,unknown,,unknown,,,,,,,
5506300,,unknown,,unknown,,unknown,,,,,,,
5506420,,unknown,,unknown,,unknown,,,,,,,
5506450,,unknown,,unknown,,unknown,,,,,,,
5506480,,unknown,2020Q2,program_calendar,2020Q1,from_applied_minus_1q,,,,,,,
5506540,,unknown,,unknown,,unknown,,,,,,,
5506570,,unknown,,unknown,,unknown,,,,,,,
5506600,,unknown,,unknown,,unknown,,,,,,,
5506630,,unknown,,unknown,,unknown,,,,,,,
5506660,,unknown,,unknown,,unknown,,,,,,,
5506690,,unknown,,unknown,,unknown,,,,,,,
5506750,,unknown,,unknown,,unknown,,,,,,,
5506780,,unknown,,unknown,,unknown,,,,,,,
5506810,,unknown,,unknown,,unknown,,,,,,,
5506840,,unknown,,unknown,,unknown,,,,,,,
5506870,,unknown,,unknown,,unknown,,,,,,,
5506960,,unknown,,unknown,,unknown,,,,,,,
5507020,,unknown,,unknown,,unknown,,,,,,,
5507050,,unknown,,unknown,,unknown,,,,,,,
5507170,,unknown,,unknown,,unknown,,,,,,,
5507230,,unknown,,unknown,,unknown,,,,,,,
5507260,,unknown,,unknown,,unknown,,,,,,,
5507290,,unknown,,unknown,,unknown,,,,,,,
5507320,,unknown,,unknown,,unknown,,,,,,,
5507380,,unknown,,unknown,,unknown,,,,,,,
5507410,,unknown,,unknown,,unknown,,,,,,,
5507440,,unknown,,unknown,,unknown,,,,,,,
5507470,,unknown,,unknown,,unknown,,,,,,,
5507500,,unknown,,unknown,,unknown,,,,,,,
5507530,,unknown,,unknown,,unknown,,,,,,,
5507560,,unknown,,unknown,,unknown,,,,,,,
5507590,,unknown,,unknown,,unknown,,,,,,,
5507620,,unknown,,unknown,,unknown,,,,,,,
5507650,,unknown,,unknown,,unknown,,,,,,,
5507680,,unknown,,unknown,,unknown,,,,,,,
5507710,,unknown,,unknown,,unknown,,,,,,,
1931290,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,nanQnan,2024Q1,2024Q1,,,0.0,5.0
5507830,,unknown,,unknown,,unknown,,,,,,,
5507860,,unknown,,unknown,,unknown,,,,,,,
5508040,,unknown,,unknown,,unknown,,,,,,,
5508070,,unknown,,unknown,,unknown,,,,,,,
5508130,,unknown,,unknown,,unknown,,,,,,,
5508160,,unknown,,unknown,,unknown,,,,,,,
5508190,,unknown,,unknown,,unknown,,,,,,,
5309690,2023Q4,exact,2023Q2,backcast_award_minus_2q,2023Q1,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5508250,,unknown,,unknown,,unknown,,,,,,,
5508280,,unknown,,unknown,,unknown,,,,,,,
5508340,,unknown,,unknown,,unknown,,,,,,,
3630960,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5508550,,unknown,,unknown,,unknown,,,,,,,
5508610,,unknown,,unknown,,unknown,,,,,,,
5508640,,unknown,,unknown,,unknown,,,,,,,
5508670,,unknown,,unknown,,unknown,,,,,,,
5508700,,unknown,,unknown,,unknown,,,,,,,
4401170,2021Q4,exact,2021Q2,backcast_award_minus_2q,2021Q1,from_applied_minus_1q,2022Q3,2022Q3,2022Q3,3.0,0.0,0.0,3.0
5508760,,unknown,,unknown,,unknown,,,,,,,
5508790,,unknown,,unknown,,unknown,,,,,,,
5508820,,unknown,,unknown,,unknown,,,,,,,
5508850,,unknown,,unknown,,unknown,,,,,,,
1812990,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q3,2023Q3,2023Q3,3.0,0.0,0.0,3.0
5508910,,unknown,,unknown,,unknown,,,,,,,
5508940,,unknown,,unknown,,unknown,,,,,,,
5508970,,unknown,,unknown,,unknown,,,,,,,
3819470,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5509030,,unknown,,unknown,,unknown,,,,,,,
5509060,,unknown,,unknown,,unknown,,,,,,,
5103980,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5509090,,unknown,,unknown,,unknown,,,,,,,
5509130,,unknown,,unknown,,unknown,,,,,,,
5509150,,unknown,,unknown,,unknown,,,,,,,
5509210,,unknown,,unknown,,unknown,,,,,,,
5509240,,unknown,,unknown,,unknown,,,,,,,
5509300,,unknown,,unknown,,unknown,,,,,,,
5509360,,unknown,,unknown,,unknown,,,,,,,
5509390,,unknown,,unknown,,unknown,,,,,,,
1710820,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q2,2024Q2,2024Q4,2.0,4.0,2.0,8.0
5509570,,unknown,,unknown,,unknown,,,,,,,
1742060,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5509630,,unknown,,unknown,,unknown,,,,,,,
5509660,,unknown,,unknown,,unknown,,,,,,,
5509690,,unknown,,unknown,,unknown,,,,,,,
5509720,,unknown,,unknown,,unknown,,,,,,,
5509750,,unknown,,unknown,,unknown,,,,,,,
2006630,2023Q1,exact,2022Q3,backcast_award_minus_2q,2022Q2,from_applied_minus_1q,2023Q2,2023Q4,2023Q4,1.0,2.0,0.0,3.0
5509810,,unknown,,unknown,,unknown,,,,,,,
5509840,,unknown,,unknown,,unknown,,,,,,,
5509870,,unknown,,unknown,,unknown,,,,,,,
5509900,,unknown,,unknown,,unknown,,,,,,,
5509960,,unknown,,unknown,,unknown,,,,,,,
3631260,2017Q1,exact,2016Q3,backcast_award_minus_2q,2016Q2,from_applied_minus_1q,2017Q2,2018Q2,2018Q3,1.0,4.0,1.0,6.0
5510060,,unknown,,unknown,,unknown,,,,,,,
5510140,,unknown,,unknown,,unknown,,,,,,,
5510170,,unknown,,unknown,,unknown,,,,,,,
5510230,,unknown,,unknown,,unknown,,,,,,,
5510320,,unknown,,unknown,,unknown,,,,,,,
5510350,,unknown,,unknown,,unknown,,,,,,,
5510380,,unknown,,unknown,,unknown,,,,,,,
5510440,,unknown,,unknown,,unknown,,,,,,,
5510470,,unknown,,unknown,,unknown,,,,,,,
5510500,,unknown,,unknown,,unknown,,,,,,,
5510530,,unknown,,unknown,,unknown,,,,,,,
5510560,,unknown,,unknown,,unknown,,,,,,,
5510590,,unknown,,unknown,,unknown,,,,,,,
5510620,,unknown,,unknown,,unknown,,,,,,,
5510680,,unknown,,unknown,,unknown,,,,,,,
5510710,,unknown,,unknown,,unknown,,,,,,,
5510740,,unknown,,unknown,,unknown,,,,,,,
5510770,,unknown,,unknown,,unknown,,,,,,,
5510800,,unknown,,unknown,,unknown,,,,,,,
5510830,,unknown,,unknown,,unknown,,,,,,,
5510860,,unknown,,unknown,,unknown,,,,,,,
5510890,,unknown,,unknown,,unknown,,,,,,,
5510920,,unknown,,unknown,,unknown,,,,,,,
5510950,,unknown,,unknown,,unknown,,,,,,,
5510980,,unknown,,unknown,,unknown,,,,,,,
5511010,,unknown,,unknown,,unknown,,,,,,,
5511070,,unknown,,unknown,,unknown,,,,,,,
1800008,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5511130,,unknown,,unknown,,unknown,,,,,,,
5511160,,unknown,,unknown,,unknown,,,,,,,
5511190,,unknown,,unknown,,unknown,,,,,,,
5099930,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5511310,,unknown,,unknown,,unknown,,,,,,,
642480,2019Q3,exact,2019Q1,backcast_award_minus_2q,2018Q4,from_applied_minus_1q,2020Q2,nanQnan,nanQnan,3.0,,,
5511370,,unknown,,unknown,,unknown,,,,,,,
5511400,,unknown,,unknown,,unknown,,,,,,,
5511550,,unknown,,unknown,,unknown,,,,,,,
5511580,,unknown,,unknown,,unknown,,,,,,,
5511610,,unknown,,unknown,,unknown,,,,,,,
5511640,,unknown,,unknown,,unknown,,,,,,,
5511710,,unknown,,unknown,,unknown,,,,,,,
5511730,,unknown,,unknown,,unknown,,,,,,,
2012990,2023Q4,exact,2023Q2,backcast_award_minus_2q,2023Q1,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5511820,,unknown,,unknown,,unknown,,,,,,,
5511850,,unknown,,unknown,,unknown,,,,,,,
5511880,,unknown,2020Q2,program_calendar,2020Q1,from_applied_minus_1q,,,,,,,
5511940,,unknown,,unknown,,unknown,,,,,,,
5511970,,unknown,,unknown,,unknown,,,,,,,
5512000,,unknown,,unknown,,unknown,,,,,,,
5512030,,unknown,,unknown,,unknown,,,,,,,
5512060,,unknown,,unknown,,unknown,,,,,,,
5512090,,unknown,,unknown,,unknown,,,,,,,
5512120,,unknown,,unknown,,unknown,,,,,,,
5512150,,unknown,,unknown,,unknown,,,,,,,
5512180,,unknown,,unknown,,unknown,,,,,,,
5512210,,unknown,,unknown,,unknown,,,,,,,
5512240,,unknown,2020Q2,program_calendar,2020Q1,from_applied_minus_1q,,,,,,,
5512300,,unknown,,unknown,,unknown,,,,,,,
5512330,,unknown,,unknown,,unknown,,,,,,,
5512360,,unknown,,unknown,,unknown,,,,,,,
5512390,,unknown,,unknown,,unknown,,,,,,,
5512420,,unknown,,unknown,,unknown,,,,,,,
5516710,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q1,2023Q4,2023Q4,1.0,3.0,0.0,4.0
5512480,,unknown,,unknown,,unknown,,,,,,,
5512510,,unknown,,unknown,,unknown,,,,,,,
5512540,,unknown,,unknown,,unknown,,,,,,,
5512660,,unknown,,unknown,,unknown,,,,,,,
5512690,,unknown,,unknown,,unknown,,,,,,,
5512720,,unknown,,unknown,,unknown,,,,,,,
5512780,,unknown,,unknown,,unknown,,,,,,,
5512810,,unknown,,unknown,,unknown,,,,,,,
5512960,,unknown,,unknown,,unknown,,,,,,,
5512990,,unknown,,unknown,,unknown,,,,,,,
5513020,,unknown,,unknown,,unknown,,,,,,,
5513050,,unknown,,unknown,,unknown,,,,,,,
