Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,725 | BSR | CDN-NDG | 7440 Décarie,7440 boul Décarie,,Montréal,QC,H4P 2N1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com,200-8,45.494851,-73.654781,2019-12-31,149530,2019-12-31 11:05:24 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,983 | BHR | RDP-PAT | 7599 André-Ampère – Piscine Hans Selye,7581 Avenue André-Ampère,,Montréal,QC,H1E 5N4,,877-505-2674,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com,200-8,45.631535,-73.60047,2019-12-31,149531,2019-12-31 11:05:24 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BRCC - Caisse Desjardins des Trois-Rivières,5625 Boul. Jean XXIII,,Trois-Rivieres,QC,G8Y 6L9,,877-505-2674,E,,Public,24 hours daily,,,,,,,4,,Circuit électrique,https://lecircuitelectrique.com,GPS,46.333341,-72.590472,2019-12-31,149532,2019-12-31 11:05:24 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Municipalité de Notre-Dame-du-Mont-Carmel - Centre Jacques Gauthier,801 rang Saint-Louis,,Notre-Dame-du-Mont-Carmel,QC,G0X 3J0,,877-505-2674,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com,GPS,46.482843,-72.707382,2019-12-31,149533,2019-12-31 11:05:24 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Municipalité de Notre-Dame-du-Mont-Carmel - Salle paroissiale,3991 rue Monseigneur-Béliveau,,Notre-Dame-du-Mont-Carmel,QC,G0X 3J0,,877-505-2674,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com,GPS,46.489468,-72.656638,2019-12-31,149534,2019-12-31 11:05:24 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Smyrna Town Centre,100 Sam Ridley Pkwy,,Smyrna,TN,37167,,888-998-2546,E,,Public,unknown,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,35.996046,-86.525702,2019-12-31,149536,2019-12-31 09:08:08 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,,,,,,,,,,,
ELEC,TriStar Southern Hills Medical Center,391 Wallace Road,,Nashville,TN,37211,,888-998-2546,E,,Public,unknown,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,36.0767,-86.7212,2019-12-31,149537,2019-12-31 09:08:08 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,,,,,,,,,,,
ELEC,The Perch Apartments,4247 Eagle Rock Blvd.,,Los Angeles,CA,90065,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,34.123196,-118.224034,2019-12-31,149538,2019-12-31 09:08:08 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,BARCLAY - CHASE,890 NJ-70,BARCLAY CHASE 1; -,Evesham Township,NJ,08053,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.8980746,-74.8631146,2019-12-31,149539,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,MURDOCH,3420 Iroquois Way,MURDOCH; Parking Garage,Pittsburgh,PA,15213,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.43862,-79.96008,2019-12-31,149540,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,CONCORD LIGHT,407 Commonwealth Ave,RAIL TRAIL PARK; Rail Trail Parking Lot (Commonwealth Ave across from prison),Concord,MA,01742,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.464897,-71.398094,2019-12-31,149541,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on an hourly rate. $1.2 per hour, minimum payment of $0.5, maximum payment of $4.8, maximum session time is 4 hours",,,,,,,,,,,,,,,,,,,,
ELEC,G&M OIL,18501 Beach Blvd,CHEVRON G&M#183,Huntington Beach,CA,92648,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,33.6933772,-117.9895351,2019-12-31,149543,2019-12-31 10:13:03 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,"$0.15 per hour, $0.15 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,MOSEY,5195 Main St,MOSEY 1; Inside parking ramp to the left 1st floor,Williamsville,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.9598815,-78.7586548,2019-12-31,149544,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $20 per additional hour, $0.18 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,BURNS MGT,1 broom shop lane,"SCH COMM BLD 3
SCH COMM BLDG 3
SCH COMM BLDG 5",Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.7416438,-73.7878189,2019-12-31,149545,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.75 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,BURNS MGT,1 broom shop rd,"SCH COMM BLD 2
SCH COMM BLDG 2",Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.739933,-73.788345,2019-12-31,149546,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.75 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,G&M OIL,20731 Lake Forest Dr,CHEVRON G&M#83; Near to the pump gas,Lake Forest,CA,92630,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,33.6617634,-117.6685988,2019-12-31,149547,2019-12-31 10:13:03 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,"$0.15 per hour, $0.15 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,BEDROCK,1701 W Lafayette Blvd,"CORKTOWN 2
CORKTOWN 3; -
CORKTOWN 4",Detroit,MI,48216,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,200-9,42.323746,-83.065519,2019-12-31,149548,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,BEDROCK,1723 W Lafayette Blvd,CORKTOWN 1,Detroit,MI,48216,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.3236758,-83.0657269,2019-12-31,149549,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,CNH GARAGE,65 Granite St,"STATION 1; Near main entrance/exit
STATION 2; Main Entrance/Exit",Manchester,NH,03101,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-8,42.98722,-71.46511,2019-12-31,149550,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.75 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,ARTE,10135 Stafford St,ZEUS,Rancho Cucamonga,CA,91730,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.1082871,-117.5838279,2019-12-31,149551,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,AUTONATION HOND,230 Automall Dr,STATION 01,Roseville,CA,95661,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.7499331,-121.2598972,2019-12-31,149553,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,FIELDSTONE,3276 eagle lake drive,STATION 1; By phase 8 dog park ,Memphis,TN,38119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.058727,-89.802956,2019-12-31,149554,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,NATIONAL GRID,222 Richmond St,RICHMOND GARAGE; -,Providence,RI,02903,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.8188907,-71.4085221,2019-12-31,149555,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,CONSUMERSENERGY,4100 Michigan 76 W,"WBR #1; -
WBR #2; -",West Branch,MI,48661,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-8,44.276429,-84.290835,2019-12-31,149556,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,PORTMOODY,321 Ioco Rd,DC250-RECCENTRE,Port Moody,BC,V3H,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,49.28387,-122.83098,2019-12-31,149559,2019-12-31 10:50:50 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Chevron #91965,10867 Santa Monica Blvd,,Los Angeles,CA,90025,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com,GPS,34.049875,-118.43721,2019-12-31,149560,2019-12-31 10:54:56 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Hampton Inn Lancaster,2300 Double Play Way,,Lancaster,CA,93536,,877-455-3833,E,,Public,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com,GPS,34.7012,-118.171465,2019-12-31,149561,2019-12-31 10:54:56 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Gateway Overlook,6630 Marie Curie Dr,,Elkridge,MD,21075,,877-455-3833,E,,Public,24 hours daily,,,,,,1,2,,eVgo Network,https://www.evgo.com,GPS,39.18765,-76.795483,2019-12-31,149562,2019-12-31 10:54:56 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 33102,125 Front Street,,Nanaimo,BC,V9R 1A1,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,49.165313720703125,-123.93570709228516,2019-12-31,149563,2019-12-31 10:57:13 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,"DC Fast: $0.35 per kWh, minimum payment of $2.00, maximum payment of $40.00",,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - BC2-53029,1301 Lougheed Hwy,,Coquitlam,BC,V3K 6T9,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,49.234703063964844,-122.85643005371094,2019-12-31,149564,2019-12-31 10:57:13 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,DC Fast: $0.00 per session,,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 53038,561 Homer Street,,Vancouver,BC,V6B 5S3,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,200-9,49.280975341796875,-123.11463165283203,2019-12-31,149565,2019-12-31 10:57:13 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,DC Fast: $0.00 per session,,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 33039,434 Boston Providence Hwy.,,Norwood,MA,02062,,855-900-7584,E,,Public,24 hours daily,,,,,,,1,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,42.19674301147461,-71.18425750732422,2019-12-31,149566,2019-12-31 10:57:13 UTC,,,,,,,,,CHADEMO,US,,,,Public,,public,,,,,,,,,,"DC Fast: $12.00 per hour, maximum payment of $30.00",,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 12588,1440 N La Brea Ave,,Los Angeles,CA,90028,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.09699630737305,-118.343994140625,2019-12-31,149567,2019-12-31 10:57:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 12598,13640 Foothill Blvd,,Sylmar,CA,91342,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.30791091918945,-118.43107604980469,2019-12-31,149568,2019-12-31 10:57:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 12606,9909 Topanga Canyon Blvd,,Chatsworth,CA,91311,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.25033950805664,-118.6061782836914,2019-12-31,149569,2019-12-31 10:57:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 12583,2011 Merengo St,,Los Angeles,CA,90033,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.056827545166016,-118.2076416015625,2019-12-31,149570,2019-12-31 10:57:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 143004,4030 Crenshaw Blvd,,Los Angeles,CA,90008,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,200-9,34.011638,-118.334592,2019-12-31,149571,2019-12-31 10:57:13 UTC,,,,,,,,,CHADEMO,US,,,,Public,,public,,,,,,,,,,DC Fast: Free,,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 12920,1323 Highland Ave,,Los Angeles,CA,90028,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.09514236450195,-118.3389892578125,2019-12-31,149572,2019-12-31 10:57:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 12919,10984 Santa Monica Blvd,,Los Angeles,CA,90025,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.048465728759766,-118.44062805175781,2019-12-31,149573,2019-12-31 10:57:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 12906,1383 Sunset Blvd,,Los Angeles,CA,90026,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.07341003417969,-118.25117492675781,2019-12-31,149574,2019-12-31 10:57:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 12905,6284 Selma Ave,,Los Angeles,CA,90028,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.09975814819336,-118.32599639892578,2019-12-31,149575,2019-12-31 10:57:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 12915,901 S Flower St,,Los Angeles,CA,90015,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.04514694213867,-118.26192474365234,2019-12-31,149576,2019-12-31 10:57:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 12950,633 W 1st St,,Los Angeles,CA,90012,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.055816650390625,-118.24915313720703,2019-12-31,149577,2019-12-31 10:57:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 12946,2208 Sawtelle Blvd,,Los Angeles,CA,90064,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.037628173828125,-118.44093322753906,2019-12-31,149578,2019-12-31 10:57:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 43200,1640 Doctor MLK Blvd,,Deltona,FL,32725,,855-900-7584,E,,Public,24 hours daily,,,,,,,4,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,28.944091796875,-81.23355865478516,2019-12-31,149580,2019-12-31 10:57:13 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,DC Fast: Free,,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 12240A,3413 Cahuenga Blvd,,Studio City,CA,90068,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,34.2347412109375,-118.35248565673828,2019-12-31,149581,2019-12-31 10:57:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 162122,1595 Marden Ridge Loop,,Apopka,FL,32703,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,28.65559959411621,-81.528076171875,2019-12-31,149582,2019-12-31 10:57:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: Free,,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 12278A,1215 N GAFFEY ST,,Los Angeles,CA,90731,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,33.75510025024414,-118.29229736328125,2019-12-31,149583,2019-12-31 10:57:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 12287A,1208 N GAFFEY ST,,Los Angeles,CA,90731,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,33.75510025024414,-118.29219818115234,2019-12-31,149584,2019-12-31 10:57:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $2.00 per hour, maximum payment of $40.00",,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 162157,300 E Main Street,,Tavares,FL,32778,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,200-8,28.801981,-81.725857,2019-12-31,149585,2019-12-31 10:57:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: Free,,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 162148,201 E Main Street,,Tavares,FL,32778,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,28.80254554748535,-81.72705078125,2019-12-31,149586,2019-12-31 10:57:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: Free,,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 52949,2300 East Glendale Blvd,,Moapa,NV,89025,,855-900-7584,E,,Public,24 hours daily,,,,,,,4,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,36.66596603393555,-114.5694351196289,2019-12-31,149587,2019-12-31 10:57:13 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,DC Fast: $0.35 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 53086,1057 S. Lower Flat Top Dr. Unit A,,Mesquite,NV,89027,,855-900-7584,E,,Public,24 hours daily,,,,,,,6,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,36.80475616455078,-114.13764953613281,2019-12-31,149588,2019-12-31 10:57:13 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,DC Fast: $0.35 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 54013,4000 SE 82nd Ave,,Portland,OR,97206,,855-900-7584,E,,Public,24 hours daily,,,,,,2,8,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,200-9,45.494437,-122.576499,2019-12-31,149589,2019-12-31 10:57:13 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,"DC Fast: $0.19 per kWh, maximum payment of $20.00",,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 162201,542 Main Street,,Dunedin,FL,34698,,855-900-7584,E,,Public,24 hours daily,,,,,,4,,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,200-9,28.013206,-82.78543,2019-12-31,149590,2019-12-31 10:57:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: Free,,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 162229,4155 Taft Vineland Rd,,Orlando,FL,32837,,855-900-7584,E,,Public,24 hours daily,,,,,,4,,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,200-8,28.410623,-81.427309,2019-12-31,149591,2019-12-31 10:57:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.12 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 162244,212 Main Street W,,Inverness,FL,34450,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,28.835893630981445,-82.33164978027344,2019-12-31,149592,2019-12-31 10:57:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.12 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 162245,200 N Pine Ave,,Inverness,FL,34450,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,28.835866928100586,-82.33164978027344,2019-12-31,149593,2019-12-31 10:57:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.12 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - veefil-132207,45 Transportation Way,,Boston,MA,02128,,855-900-7584,E,,Public,24 hours daily,,,,,,,4,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,200-8,42.36728,-71.028689,2019-12-31,149595,2019-12-31 10:57:13 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,DC Fast: Free,,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 53092,356 Monroe Street,,Dunedin,FL,34698,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,28.013713836669922,-82.78851318359375,2019-12-31,149596,2019-12-31 10:57:13 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,DC Fast: Free,,,,,,,,,,,,,,,,,,,,
